"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_86" 5.97400522507297 1.79364348878656 0.959387302420231 0.218074893747821 0.270248866780513 2.00552470710718 1.33063194774059 1.00809267865165 0.464908236606934 0.00503037607538065 0.205920665493909 0.169885736254039
"cell_87" 5.95160476967061 1.7905270856159 0.977078334704608 0.247442069496604 0.26535510151049 2.01486952125768 1.3634159691734 1.00798498005049 0.498368654199043 0.0277117863092827 0.232079434012918 0.183016772675873
"cell_88" 5.93035255791414 1.79674059418134 0.992438940720503 0.273780497950299 0.256615364571825 2.04408081574032 1.40266400257418 1.02584412255712 0.538733678183893 0.0536845900123399 0.253752577671762 0.214432529082419
"cell_89" 5.92909746401914 1.7883540976876 0.97387335640214 0.276588090750482 0.282411341952567 2.03671107302375 1.45170870172714 1.0394434231124 0.572089906233828 0.0580007369446101 0.251574500785022 0.244145685795868
"cell_90" 5.93996087328399 1.7867594818742 0.963378458776066 0.261409064166416 0.296676964980456 2.03188128134959 1.4711978054586 1.05360677178407 0.573315951738578 0.0741407851041916 0.267401099183722 0.246985551688127
"cell_91" 5.96289982782657 1.79256012706963 0.979804955615986 0.268611524789469 0.289118460616702 2.05401013080903 1.48221570690691 1.06234951924688 0.59648043004753 0.0849494628505817 0.278795083924597 0.262545033382149
"cell_92" 5.98917368584969 1.79184442436121 0.993080818102203 0.295735117358279 0.303121008376821 2.02838602846449 1.50355046111568 1.04992225043764 0.637917961911059 0.0986498055693293 0.305460494294566 0.275944597643212
"cell_93" 6.02601052536448 1.78321232506373 0.990337920197373 0.319363800095609 0.336728989061474 2.04586120106587 1.55160491640297 1.02097141813536 0.647599441040757 0.0760533512088395 0.292264493996938 0.314481049520788
"cell_94" 6.02657526015289 1.76636262846085 1.0129473156349 0.303411799158821 0.36633263542928 2.06816588203769 1.54273172766389 1.03417256055724 0.691830178657032 0.0615813808069198 0.342344851934376 0.331786676620636
"cell_95" 6.03043657436762 1.73727293193559 1.01751383090031 0.293279097689167 0.389517878812278 2.07063378416972 1.57697265309461 1.05455556471162 0.716060551617858 0.0729496302637894 0.340856055435972 0.339305595413903
"cell_96" 6.02774189415813 1.74756399521989 1.02171181053542 0.310834909955679 0.397216050794536 2.03351430469848 1.59772379270219 1.0602624026017 0.756400995576758 0.0460382484033841 0.341847095298961 0.3738140970337
"cell_97" 6.04794508698632 1.75088131768629 1.03547736455002 0.297114071425204 0.407915128005084 2.04322061198561 1.63459980140379 1.05433923134527 0.766251468857017 0.0653428223581225 0.370138292494954 0.389515524655457
"cell_98" 6.02664684570085 1.74242132195499 1.04713535768963 0.305264651979811 0.426103663754882 2.05779462064291 1.6314994230322 1.06152298725784 0.804769980140963 0.083094346289362 0.394717917855242 0.409484185781876
"cell_99" 6.04839404650038 1.75238458374559 1.05919582803399 0.272295053472308 0.426086854902743 2.07639955586986 1.63479334663657 1.04016810946345 0.825907160183753 0.0923967697051501 0.428216572732604 0.44392808648823
"cell_100" 6.05733476880835 1.76832514774022 1.06921438984381 0.302706505847249 0.460360421085094 2.08231473743189 1.63257998134983 1.04057596225805 0.860869886345325 0.0981114202540242 0.459022966833905 0.445911110497004
"cell_101" 6.04416786732118 1.78144010707511 1.07774065436024 0.328640879243651 0.462828092707583 2.0886632514357 1.64632335743551 1.05339284415732 0.880153086244282 0.0975344718945027 0.467046702302453 0.481269160358699
"cell_102" 6.04408009872224 1.77639879495612 1.06877582176189 0.357251571475418 0.45784868843426 2.12076720599181 1.67476527371272 1.05186171982602 0.876670916853141 0.128224146450337 0.497555490534621 0.491753373681636
"cell_103" 6.02061463986566 1.81019662370211 1.05024817328332 0.37620893091634 0.499242470622453 2.14617530739771 1.69093625359866 1.07189893979388 0.904819663356248 0.134564461585403 0.505996356507436 0.510854968026184
"cell_104" 6.02001857070828 1.80571241834054 1.10143325289294 0.383256369619053 0.526980317338926 2.1537229697944 1.70169780273259 1.07332215510189 0.937978914169591 0.150629108175175 0.566863506815656 0.516520061421869
"cell_105" 5.975720680034 1.80616040128275 1.08012787961337 0.415599630487834 0.528238556547912 2.18825950140882 1.69232574717102 1.07146035085279 0.941620187881409 0.183456759885809 0.581924936431839 0.504363782239897
"cell_106" 5.98895499578174 1.80567538532986 1.09131243636155 0.404625745933061 0.532366367840466 2.20822570896228 1.70647610483699 1.10179951641711 0.987928175133517 0.217683753671681 0.580880162370175 0.519399877119705
"cell_107" 6.00502244061027 1.80389518179951 1.09161030926238 0.424848800450765 0.555233543968191 2.23218234246499 1.73242588600316 1.13512185927937 0.99632053118224 0.220269866801144 0.594315143264961 0.523471835694
